count_point_id,year,region_id,region_name,local_authority_id,local_authority_name,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,estimation_method,estimation_method_detailed,direction_of_travel,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_4_or_more_rigid_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
6407,2015,1,"South West",71,Devon,A379,Major,"Sannerville Way Rndbt","Glasshouse Lane",294000,89374,50.69432488,-3.50213962,0.90,0.56,Counted,"Manual count",E,178,242,13570,126,2907,205,69,4,21,48,38,385,17230
6407,2015,1,"South West",71,Devon,A379,Major,"Sannerville Way Rndbt","Glasshouse Lane",294000,89374,50.69432488,-3.50213962,0.90,0.56,Counted,"Manual count",W,149,329,12458,122,2706,247,70,8,32,49,50,456,16073
6409,2015,1,"South West",71,Devon,A38,Major,"B3380 Cave Inn Rndbt",B3352,274755,68031,50.49865285,-3.76728572,2.20,1.37,Estimated,"Estimated using previous year's AADF on this link",N,0,148,15547,48,3681,483,146,48,82,196,394,1349,20774
6409,2015,1,"South West",71,Devon,A38,Major,"B3380 Cave Inn Rndbt",B3352,274755,68031,50.49865285,-3.76728572,2.20,1.37,Estimated,"Estimated using previous year's AADF on this link",S,0,66,15365,48,3799,455,157,21,74,308,280,1295,20573
6410,2015,1,"South West",71,Devon,A38,Major,"LA Boundary","B3416 mid-junction",253066,55155,50.37789007,-4.06784884,1.90,1.18,Counted,"Manual count",E,1,373,21719,164,4080,547,132,35,71,292,148,1226,27561
6410,2015,1,"South West",71,Devon,A38,Major,"LA Boundary","B3416 mid-junction",253066,55155,50.37789007,-4.06784884,1.90,1.18,Counted,"Manual count",W,1,380,20811,145,4218,502,142,26,82,271,189,1212,26766
6418,2015,1,"South West",71,Devon,A39,Major,"Westaway Plain",B3230,256160,135000,51.09621744,-4.05555222,0.80,0.50,Estimated,"Estimated using previous year's AADF on this link",N,4,46,3295,32,745,28,12,1,11,0,6,57,4176
6418,2015,1,"South West",71,Devon,A39,Major,"Westaway Plain",B3230,256160,135000,51.09621744,-4.05555222,0.80,0.50,Estimated,"Estimated using previous year's AADF on this link",S,7,46,3341,28,769,24,15,1,9,1,3,53,4238
6419,2015,1,"South West",71,Devon,A39,Major,"LA Boundary","Clovelly Road roundabout",240000,123877,50.99199320,-4.28122928,21.20,13.17,Estimated,"Estimated using previous year's AADF on this link",E,4,16,2905,36,693,62,32,4,8,5,51,162,3812
6419,2015,1,"South West",71,Devon,A39,Major,"LA Boundary","Clovelly Road roundabout",240000,123877,50.99199320,-4.28122928,21.20,13.17,Estimated,"Estimated using previous year's AADF on this link",W,1,18,2853,23,705,55,20,5,9,5,33,127,3726
6878,2015,1,"South West",71,Devon,A303,Major,A30,B3170,322293,108101,50.86717158,-3.10561809,3.10,1.93,Counted,"Manual count",N,0,56,5563,14,1015,162,34,12,33,118,103,463,7111
6878,2015,1,"South West",71,Devon,A303,Major,A30,B3170,322293,108101,50.86717158,-3.10561809,3.10,1.93,Counted,"Manual count",S,1,36,5412,13,1032,136,45,9,26,75,124,414,6907
6972,2015,1,"South West",71,Devon,A358,Major,A3052,"A358 spur",327332,94777,50.74803095,-3.03138265,5.80,3.60,Counted,"Manual count",N,13,28,2737,34,481,58,14,3,6,2,5,89,3368
6972,2015,1,"South West",71,Devon,A358,Major,A3052,"A358 spur",327332,94777,50.74803095,-3.03138265,5.80,3.60,Counted,"Manual count",S,18,42,2646,36,487,40,7,3,13,3,4,70,3281
7006,2015,1,"South West",71,Devon,A376,Major,B3179,A3052,297700,90000,50.70061577,-3.44994583,2.30,1.43,Estimated,"Estimated using previous year's AADF on this link",N,12,160,9734,44,1815,162,51,13,26,30,24,307,12060
7006,2015,1,"South West",71,Devon,A376,Major,B3179,A3052,297700,90000,50.70061577,-3.44994583,2.30,1.43,Estimated,"Estimated using previous year's AADF on this link",S,8,140,9664,49,2045,144,81,19,41,17,34,336,12234
7015,2015,1,"South West",71,Devon,A380,Major,A381/A383,B3195,287220,74570,50.55997052,-3.59358764,2.30,1.43,Counted,"Manual count",N,0,173,10625,53,2162,284,83,33,64,85,75,624,13637
7015,2015,1,"South West",71,Devon,A380,Major,A381/A383,B3195,287220,74570,50.55997052,-3.59358764,2.30,1.43,Counted,"Manual count",S,0,262,9585,56,2027,264,75,26,58,66,105,594,12524
7016,2015,1,"South West",71,Devon,A381,Major,A380/A383,"Broadmeadow Lane, Teignmouth",290000,73340,50.54944371,-3.55399144,5.10,3.17,Estimated,"Estimated using previous year's AADF on this link",E,13,80,5158,52,910,87,77,9,20,19,6,217,6418
7016,2015,1,"South West",71,Devon,A381,Major,A380/A383,"Broadmeadow Lane, Teignmouth",290000,73340,50.54944371,-3.55399144,5.10,3.17,Estimated,"Estimated using previous year's AADF on this link",W,14,78,5158,48,937,86,61,3,11,3,12,176,6396
7018,2015,1,"South West",71,Devon,A381,Major,"A381 (other branch)",A379,272000,43828,50.28050245,-3.79786139,2.10,1.30,Estimated,"Estimated using previous year's AADF on this link",E,4,48,2737,24,527,38,1,0,0,0,0,39,3376
7018,2015,1,"South West",71,Devon,A381,Major,"A381 (other branch)",A379,272000,43828,50.28050245,-3.79786139,2.10,1.30,Estimated,"Estimated using previous year's AADF on this link",W,6,48,2515,21,505,43,1,3,1,0,0,48,3137
7019,2015,1,"South West",71,Devon,A382,Major,B3344,B3212,280000,80900,50.61543119,-3.69751901,10.80,6.71,Estimated,"Estimated using previous year's AADF on this link",N,1,8,1273,30,413,31,7,1,0,1,20,60,1785
7019,2015,1,"South West",71,Devon,A382,Major,B3344,B3212,280000,80900,50.61543119,-3.69751901,10.80,6.71,Estimated,"Estimated using previous year's AADF on this link",S,6,8,1353,34,419,27,3,2,0,2,11,44,1859
7020,2015,1,"South West",71,Devon,A383,Major,A38(T),"Chercombe Bridge Rd, Newton Abbot",280000,71950,50.53498008,-3.69462883,5.90,3.67,Estimated,"Estimated using previous year's AADF on this link",E,5,42,3118,40,833,65,33,1,24,3,19,145,4178
7020,2015,1,"South West",71,Devon,A383,Major,A38(T),"Chercombe Bridge Rd, Newton Abbot",280000,71950,50.53498008,-3.69462883,5.90,3.67,Estimated,"Estimated using previous year's AADF on this link",W,4,49,3032,37,781,80,34,2,22,4,18,161,4060
7022,2015,1,"South West",71,Devon,A385,Major,A381,A381,280030,60800,50.43475769,-3.69062437,1.00,0.62,Estimated,"Estimated using previous year's AADF on this link",E,43,192,8114,104,1931,311,58,7,38,13,14,441,10783
7022,2015,1,"South West",71,Devon,A385,Major,A381,A381,280030,60800,50.43475769,-3.69062437,1.00,0.62,Estimated,"Estimated using previous year's AADF on this link",W,39,133,7153,109,1622,259,48,17,38,18,14,394,9412
7024,2015,1,"South West",71,Devon,A386,Major,"C Road HATHERLEIGH ROAD","A3072 Lamerton Cross",257300,99000,50.77298219,-4.02517560,2.90,1.80,Estimated,"Estimated using previous year's AADF on this link",N,0,11,1163,40,492,32,42,2,12,5,35,128,1834
7024,2015,1,"South West",71,Devon,A386,Major,"C Road HATHERLEIGH ROAD","A3072 Lamerton Cross",257300,99000,50.77298219,-4.02517560,2.90,1.80,Estimated,"Estimated using previous year's AADF on this link",S,1,11,1245,38,458,33,34,5,9,6,73,160,1912
7025,2015,1,"South West",71,Devon,A386,Major,B3357,"C road to Lydford",250000,76500,50.56894143,-4.11950275,12.00,7.46,Estimated,"Estimated using previous year's AADF on this link",N,9,13,2443,36,663,54,41,1,5,5,48,154,3308
7025,2015,1,"South West",71,Devon,A386,Major,B3357,"C road to Lydford",250000,76500,50.56894143,-4.11950275,12.00,7.46,Estimated,"Estimated using previous year's AADF on this link",S,4,9,2452,46,698,64,36,3,4,3,33,143,3347
7029,2015,1,"South West",71,Devon,A388,Major,A3072,B3227,240000,112600,50.89066702,-4.27627325,15.50,9.63,Estimated,"Estimated using previous year's AADF on this link",N,0,4,1028,12,279,35,15,13,14,5,4,87,1409
7029,2015,1,"South West",71,Devon,A388,Major,A3072,B3227,240000,112600,50.89066702,-4.27627325,15.50,9.63,Estimated,"Estimated using previous year's AADF on this link",S,0,3,1023,10,232,22,14,14,7,4,8,68,1337
7041,2015,1,"South West",71,Devon,A396,Major,A3072,"Ashley Rise, Tiverton",295000,110703,50.88624377,-3.49408832,5.20,3.23,Estimated,"Estimated using previous year's AADF on this link",N,8,42,3285,62,701,58,15,0,12,1,25,111,4202
7041,2015,1,"South West",71,Devon,A396,Major,A3072,"Ashley Rise, Tiverton",295000,110703,50.88624377,-3.49408832,5.20,3.23,Estimated,"Estimated using previous year's AADF on this link",S,12,41,3112,58,716,57,21,2,16,1,21,119,4047
7576,2015,1,"South West",71,Devon,A3052,Major,"A376 Exmouth Road",B3180,300000,90700,50.70730926,-3.41757807,7.80,4.85,Estimated,"Estimated using previous year's AADF on this link",E,13,50,4824,56,1463,211,138,25,119,34,167,694,7088
7576,2015,1,"South West",71,Devon,A3052,Major,"A376 Exmouth Road",B3180,300000,90700,50.70730926,-3.41757807,7.80,4.85,Estimated,"Estimated using previous year's AADF on this link",W,84,50,4420,50,1312,197,104,19,119,58,83,580,6412
7586,2015,1,"South West",71,Devon,A3072,Major,"A3124 The Barton","A377 Copplestone",270000,101720,50.80041720,-3.84612845,11.00,6.84,Estimated,"Estimated using previous year's AADF on this link",E,6,29,1149,15,291,41,13,6,5,7,35,108,1592
7586,2015,1,"South West",71,Devon,A3072,Major,"A3124 The Barton","A377 Copplestone",270000,101720,50.80041720,-3.84612845,11.00,6.84,Estimated,"Estimated using previous year's AADF on this link",W,3,46,1207,15,262,34,17,6,6,13,14,89,1620
7587,2015,1,"South West",71,Devon,A388,Major,A3072,A3072,234355,103600,50.80821106,-4.35239021,0.80,0.50,Estimated,"Estimated using previous year's AADF on this link",N,0,20,2572,21,698,48,46,2,11,3,34,143,3454
7587,2015,1,"South West",71,Devon,A388,Major,A3072,A3072,234355,103600,50.80821106,-4.35239021,0.80,0.50,Estimated,"Estimated using previous year's AADF on this link",S,0,18,2866,23,625,34,35,5,9,1,19,103,3635
8027,2015,1,"South West",71,Devon,A361,Major,A396,M5,300000,114266,50.91916188,-3.42400762,8.30,5.16,Estimated,"Estimated using previous year's AADF on this link",E,2,31,8033,33,2206,333,117,64,51,129,168,862,11165
8027,2015,1,"South West",71,Devon,A361,Major,A396,M5,300000,114266,50.91916188,-3.42400762,8.30,5.16,Estimated,"Estimated using previous year's AADF on this link",W,1,49,7850,25,2242,303,127,40,57,89,188,805,10970
8078,2015,1,"South West",71,Devon,A386,Major,"C road to Lydford","Station Rd",252363,85965,50.65460439,-4.08992607,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",N,3,14,2121,27,514,56,39,2,13,6,48,164,2840
8078,2015,1,"South West",71,Devon,A386,Major,"C road to Lydford","Station Rd",252363,85965,50.65460439,-4.08992607,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",S,1,14,2103,37,506,42,35,4,11,7,44,142,2802
8324,2015,1,"South West",71,Devon,A381,Major,A382,"Forde Park",286000,71150,50.52898987,-3.60975698,1.30,0.81,Estimated,"Estimated using previous year's AADF on this link",E,26,170,7534,33,1432,106,19,2,10,19,15,171,9341
8324,2015,1,"South West",71,Devon,A381,Major,A382,"Forde Park",286000,71150,50.52898987,-3.60975698,1.30,0.81,Estimated,"Estimated using previous year's AADF on this link",W,29,161,7484,29,1366,69,24,5,6,10,9,123,9162
8403,2015,1,"South West",71,Devon,A380,Major,"Aller Brake Rd",A381,287315,70000,50.51890695,-3.59086388,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",N,87,301,13900,294,2536,234,82,38,121,59,77,611,17642
8403,2015,1,"South West",71,Devon,A380,Major,"Aller Brake Rd",A381,287315,70000,50.51890695,-3.59086388,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",S,96,286,11887,331,2398,242,78,32,0,55,104,512,15413
8621,2015,1,"South West",71,Devon,A381,Major,"A3122 Totnes Cross","C Plymouth Road",277687,53000,50.36415873,-3.72105803,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",N,0,23,3458,66,844,86,60,3,12,4,15,180,4571
8621,2015,1,"South West",71,Devon,A381,Major,"A3122 Totnes Cross","C Plymouth Road",277687,53000,50.36415873,-3.72105803,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",S,1,4,2327,62,428,65,59,6,11,1,16,158,2979
8622,2015,1,"South West",71,Devon,A3079,Major,"A3072 Dunsland Cross","A386 Fowley Cross Rndbt",244300,100000,50.77862204,-4.20982844,20.80,12.92,Estimated,"Estimated using previous year's AADF on this link",E,1,14,756,24,319,22,24,2,8,4,38,98,1210
8622,2015,1,"South West",71,Devon,A3079,Major,"A3072 Dunsland Cross","A386 Fowley Cross Rndbt",244300,100000,50.77862204,-4.20982844,20.80,12.92,Estimated,"Estimated using previous year's AADF on this link",W,1,12,826,32,316,29,28,0,4,4,24,90,1276
8683,2015,1,"South West",71,Devon,A35,Major,A358,"LA Boundary",330213,96875,50.76724869,-2.99095159,5.40,3.36,Counted,"Manual count",E,1,22,5052,25,913,99,22,10,21,46,61,259,6272
8683,2015,1,"South West",71,Devon,A35,Major,A358,"LA Boundary",330213,96875,50.76724869,-2.99095159,5.40,3.36,Counted,"Manual count",W,1,32,4787,30,939,114,18,9,21,43,77,282,6070
16023,2015,1,"South West",71,Devon,M5,Major,30,29,296900,92000,50.71845384,-3.46182927,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",N,0,90,28710,91,7455,1025,344,278,155,486,1459,3748,40094
16023,2015,1,"South West",71,Devon,M5,Major,30,29,296900,92000,50.71845384,-3.46182927,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",S,0,61,28314,119,8523,967,292,190,263,963,560,3234,40250
16296,2015,1,"South West",71,Devon,A30,Major,A35,A303(T),318222,102580,50.81697195,-3.16222208,8.10,5.03,Counted,"Manual count",N,4,40,6109,26,1096,162,28,14,22,115,87,427,7698
16296,2015,1,"South West",71,Devon,A30,Major,A35,A303(T),318222,102580,50.81697195,-3.16222208,8.10,5.03,Counted,"Manual count",S,3,62,6297,17,1143,151,42,9,18,87,106,414,7933
16382,2015,1,"South West",71,Devon,A379,Major,"Bridge road/Sannerville Way Rndbt","A38 Mid Junction",292400,88979,50.69047991,-3.52466920,3.50,2.17,Estimated,"Estimated using previous year's AADF on this link",W,18,165,5928,57,1357,196,99,14,52,17,35,411,7917
16382,2015,1,"South West",71,Devon,A379,Major,"Bridge road/Sannerville Way Rndbt","A38 Mid Junction",292400,88979,50.69047991,-3.52466920,3.50,2.17,Estimated,"Estimated using previous year's AADF on this link",E,14,134,6684,69,1444,185,93,7,48,12,36,380,8712
16383,2015,1,"South West",71,Devon,A38,Major,"A382 Newton Road",B3334,283600,76000,50.57211459,-3.64512044,1.60,0.99,Estimated,"Estimated using previous year's AADF on this link",N,4,137,17997,78,4130,573,143,78,85,374,352,1605,23947
16383,2015,1,"South West",71,Devon,A38,Major,"A382 Newton Road",B3334,283600,76000,50.57211459,-3.64512044,1.60,0.99,Estimated,"Estimated using previous year's AADF on this link",S,18,134,16267,69,4256,558,201,56,89,322,339,1565,22290
16384,2015,1,"South West",71,Devon,A38,Major,B3372,"A385 S of Sion Abbey",270000,59272,50.41888583,-3.83125066,3.60,2.24,Estimated,"Estimated using previous year's AADF on this link",E,2,111,13007,83,3477,534,133,56,57,284,243,1307,17984
16384,2015,1,"South West",71,Devon,A38,Major,B3372,"A385 S of Sion Abbey",270000,59272,50.41888583,-3.83125066,3.60,2.24,Estimated,"Estimated using previous year's AADF on this link",W,2,99,13461,55,3572,487,158,50,58,253,368,1373,18559
16951,2015,1,"South West",71,Devon,A39,Major,"Alexandra Road","Whiddon Drive",257000,132600,51.07486037,-4.04261380,1.70,1.06,Estimated,"Estimated using previous year's AADF on this link",E,51,63,7042,129,1683,47,32,2,11,4,29,125,9042
16951,2015,1,"South West",71,Devon,A39,Major,"Alexandra Road","Whiddon Drive",257000,132600,51.07486037,-4.04261380,1.70,1.06,Estimated,"Estimated using previous year's AADF on this link",W,53,84,7631,135,1804,45,32,9,10,6,25,127,9780
16970,2015,1,"South West",71,Devon,A377,Major,A3072,B3220,275090,104900,50.83012023,-3.77502026,3.20,1.99,Estimated,"Estimated using previous year's AADF on this link",N,1,32,2213,35,605,52,21,2,8,3,11,97,2982
16970,2015,1,"South West",71,Devon,A377,Major,A3072,B3220,275090,104900,50.83012023,-3.77502026,3.20,1.99,Estimated,"Estimated using previous year's AADF on this link",S,1,32,2169,33,630,61,24,2,11,3,25,126,2990
16971,2015,1,"South West",71,Devon,A377,Major,"A3015 Western Way","B3183 New North Road",291300,93000,50.72642170,-3.54142133,2.10,1.30,Counted,"Manual count",N,131,78,4655,39,804,104,40,1,26,11,41,224,5800
16971,2015,1,"South West",71,Devon,A377,Major,"A3015 Western Way","B3183 New North Road",291300,93000,50.72642170,-3.54142133,2.10,1.30,Counted,"Manual count",S,116,94,4928,31,841,109,48,6,26,22,30,241,6135
16972,2015,1,"South West",71,Devon,A377,Major,B3123,"A3015 Nr Frog St",291520,91000,50.70848401,-3.53771693,1.70,1.06,Estimated,"Estimated using previous year's AADF on this link",N,55,135,8876,68,1829,121,39,24,14,53,97,348,11257
16972,2015,1,"South West",71,Devon,A377,Major,B3123,"A3015 Nr Frog St",291520,91000,50.70848401,-3.53771693,1.70,1.06,Estimated,"Estimated using previous year's AADF on this link",S,74,176,9637,79,1832,111,36,25,18,58,70,318,12042
16977,2015,1,"South West",71,Devon,A380,Major,B3195,B3192,289000,78490,50.59555056,-3.56963891,5.90,3.67,Estimated,"Estimated using previous year's AADF on this link",N,0,147,11383,46,2360,248,49,28,71,63,82,541,14477
16977,2015,1,"South West",71,Devon,A380,Major,B3195,B3192,289000,78490,50.59555056,-3.56963891,5.90,3.67,Estimated,"Estimated using previous year's AADF on this link",S,0,247,10986,45,2494,275,58,28,64,57,92,573,14346
16981,2015,1,"South West",71,Devon,A381,Major,"East St","Ogwell Rd",285090,69750,50.51622656,-3.62215885,3.50,2.17,Estimated,"Estimated using previous year's AADF on this link",N,7,88,5337,45,1048,79,29,0,2,3,2,116,6634
16981,2015,1,"South West",71,Devon,A381,Major,"East St","Ogwell Rd",285090,69750,50.51622656,-3.62215885,3.50,2.17,Estimated,"Estimated using previous year's AADF on this link",S,5,83,5292,41,1162,66,41,2,1,6,4,119,6697
16982,2015,1,"South West",71,Devon,A381,Major,A3122,"Plymouth Road",280010,60000,50.42756224,-3.69064964,8.80,5.47,Estimated,"Estimated using previous year's AADF on this link",N,19,49,4244,38,1075,137,41,14,11,17,9,229,5635
16982,2015,1,"South West",71,Devon,A381,Major,A3122,"Plymouth Road",280010,60000,50.42756224,-3.69064964,8.80,5.47,Estimated,"Estimated using previous year's AADF on this link",S,20,62,4182,45,1006,141,42,4,12,12,24,236,5530
16984,2015,1,"South West",71,Devon,A385,Major,A384,A381,279100,62000,50.44535365,-3.70410078,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",N,19,52,5318,81,1249,196,41,11,32,35,20,335,7034
16984,2015,1,"South West",71,Devon,A385,Major,A384,A381,279100,62000,50.44535365,-3.70410078,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",S,21,57,5255,79,1377,182,45,9,37,21,24,318,7086
16988,2015,1,"South West",71,Devon,A386,Major,A3079,"C Road HATHERLEIGH ROAD",256630,95000,50.73686907,-4.03311258,3.30,2.05,Estimated,"Estimated using previous year's AADF on this link",N,0,7,840,1,253,57,24,9,8,19,35,153,1254
16988,2015,1,"South West",71,Devon,A386,Major,A3079,"C Road HATHERLEIGH ROAD",256630,95000,50.73686907,-4.03311258,3.30,2.05,Estimated,"Estimated using previous year's AADF on this link",S,0,14,851,5,263,46,43,12,27,12,42,182,1316
16989,2015,1,"South West",71,Devon,A386,Major,"Tamerton Road roundabout","B3212 roundabout",251005,65000,50.46584919,-4.10072669,6.10,3.79,Estimated,"Estimated using previous year's AADF on this link",N,95,114,7331,127,1020,76,43,4,18,30,27,198,8789
16989,2015,1,"South West",71,Devon,A386,Major,"Tamerton Road roundabout","B3212 roundabout",251005,65000,50.46584919,-4.10072669,6.10,3.79,Estimated,"Estimated using previous year's AADF on this link",S,120,114,7846,138,1033,84,31,9,9,20,24,177,9308
17004,2015,1,"South West",71,Devon,A396,Major,B3227,B3227,295000,120560,50.97485107,-3.49693083,3.00,1.86,Estimated,"Estimated using previous year's AADF on this link",E,2,19,863,9,226,30,14,1,1,0,1,47,1165
17004,2015,1,"South West",71,Devon,A396,Major,B3227,B3227,295000,120560,50.97485107,-3.49693083,3.00,1.86,Estimated,"Estimated using previous year's AADF on this link",W,2,14,850,11,225,18,11,1,0,0,1,31,1131
17543,2015,1,"South West",71,Devon,A3052,Major,"B3174 Hollyhead Road","B3161 Coly Road",325000,92490,50.72717127,-3.06396495,5.60,3.48,Estimated,"Estimated using previous year's AADF on this link",E,13,47,3406,66,631,47,13,1,3,1,2,67,4218
17543,2015,1,"South West",71,Devon,A3052,Major,"B3174 Hollyhead Road","B3161 Coly Road",325000,92490,50.72717127,-3.06396495,5.60,3.48,Estimated,"Estimated using previous year's AADF on this link",W,11,49,2989,61,540,39,11,1,2,2,2,58,3697
17544,2015,1,"South West",71,Devon,A3052,Major,"B3178 Exmouth Road","B3176 / C",310000,89570,50.69878613,-3.27572043,3.10,1.93,Estimated,"Estimated using previous year's AADF on this link",E,4,51,5595,82,1002,100,34,3,19,0,7,163,6894
17544,2015,1,"South West",71,Devon,A3052,Major,"B3178 Exmouth Road","B3176 / C",310000,89570,50.69878613,-3.27572043,3.10,1.93,Estimated,"Estimated using previous year's AADF on this link",W,7,63,5620,77,996,93,37,5,13,3,10,161,6917
17555,2015,1,"South West",71,Devon,A3072,Major,"C Road nr Beara Court",A386,250000,103740,50.81373431,-4.13056830,7.90,4.91,Estimated,"Estimated using previous year's AADF on this link",E,1,19,772,4,205,41,19,6,8,9,5,88,1089
17555,2015,1,"South West",71,Devon,A3072,Major,"C Road nr Beara Court",A386,250000,103740,50.81373431,-4.13056830,7.90,4.91,Estimated,"Estimated using previous year's AADF on this link",W,2,16,740,4,201,51,12,2,8,3,5,81,1042
17787,2015,1,"South West",71,Devon,A30,Major,"A382 Mill Farm",A377,280000,93405,50.72783594,-3.70157934,23.20,14.42,Estimated,"Estimated using previous year's AADF on this link",E,0,32,11164,45,2122,274,81,60,50,222,407,1095,14457
17787,2015,1,"South West",71,Devon,A30,Major,"A382 Mill Farm",A377,280000,93405,50.72783594,-3.70157934,23.20,14.42,Estimated,"Estimated using previous year's AADF on this link",W,1,24,10228,62,2195,231,89,61,39,171,294,885,13395
17873,2015,1,"South West",71,Devon,A35,Major,"Monkton Road/King's Road Junction",A30(T),316900,100970,50.80230859,-3.18061886,0.70,0.43,Estimated,"Estimated using previous year's AADF on this link",N,2,51,5050,57,1297,127,64,3,30,23,79,326,6781
17873,2015,1,"South West",71,Devon,A35,Major,"Monkton Road/King's Road Junction",A30(T),316900,100970,50.80230859,-3.18061886,0.70,0.43,Estimated,"Estimated using previous year's AADF on this link",S,4,55,5224,66,1330,125,46,8,19,24,87,309,6983
18081,2015,1,"South West",71,Devon,A377,Major,A30,/B3123,291278,90303,50.70217311,-3.54093748,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",E,4,54,7763,33,1886,188,46,24,24,41,85,408,10144
18081,2015,1,"South West",71,Devon,A377,Major,A30,/B3123,291278,90303,50.70217311,-3.54093748,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",W,7,80,10686,55,2751,198,37,26,28,40,75,403,13974
18513,2015,1,"South West",71,Devon,A39,Major,"Clovelly Road roundabout",A386,244013,127830,51.02861492,-4.22579483,3.80,2.36,Estimated,"Estimated using previous year's AADF on this link",E,0,21,5586,53,973,97,48,19,17,22,35,238,6872
18513,2015,1,"South West",71,Devon,A39,Major,"Clovelly Road roundabout",A386,244013,127830,51.02861492,-4.22579483,3.80,2.36,Estimated,"Estimated using previous year's AADF on this link",W,1,20,5804,23,961,95,45,9,18,26,27,220,7028
18566,2015,1,"South West",71,Devon,A361,Major,B3227,"A396 Bolham Road",280010,122938,50.99329420,-3.71112989,25.20,15.66,Estimated,"Estimated using previous year's AADF on this link",E,0,18,4096,17,1205,201,60,29,37,130,126,583,5919
18566,2015,1,"South West",71,Devon,A361,Major,B3227,"A396 Bolham Road",280010,122938,50.99329420,-3.71112989,25.20,15.66,Estimated,"Estimated using previous year's AADF on this link",W,0,24,3791,18,1177,191,50,22,44,70,187,564,5575
18602,2015,1,"South West",71,Devon,A3122,Major,"A3122 N - Eastern Spur of North South triangle","A379 Townstall Road",280000,52955,50.36423086,-3.68853833,9.60,5.97,Estimated,"Estimated using previous year's AADF on this link",E,1,29,2873,48,772,62,29,4,5,1,6,108,3829
18602,2015,1,"South West",71,Devon,A3122,Major,"A3122 N - Eastern Spur of North South triangle","A379 Townstall Road",280000,52955,50.36423086,-3.68853833,9.60,5.97,Estimated,"Estimated using previous year's AADF on this link",W,1,32,2768,49,739,66,33,4,4,2,5,114,3702
18603,2015,1,"South West",71,Devon,A361,Major,B3230,B3343,251295,145000,51.18483376,-4.12911033,4.70,2.92,Estimated,"Estimated using previous year's AADF on this link",N,4,60,2285,100,547,46,13,1,5,6,0,71,3063
18603,2015,1,"South West",71,Devon,A361,Major,B3230,B3343,251295,145000,51.18483376,-4.12911033,4.70,2.92,Estimated,"Estimated using previous year's AADF on this link",S,2,52,2337,100,491,70,8,2,5,4,1,91,3071
26023,2015,1,"South West",71,Devon,M5,Major,27,"LA Boundary",310259,117200,50.94722764,-3.27882385,7.10,4.41,Estimated,"Estimated using previous year's AADF on this link",E,0,60,23122,127,4393,783,246,216,100,1035,983,3363,31065
26023,2015,1,"South West",71,Devon,M5,Major,27,"LA Boundary",310259,117200,50.94722764,-3.27882385,7.10,4.41,Estimated,"Estimated using previous year's AADF on this link",W,0,62,20043,66,4425,673,185,198,90,683,1141,2970,27566
26410,2015,1,"South West",71,Devon,A379,Major,"A3015 Topsham Road",A3015,294850,90300,50.70280375,-3.49037337,0.80,0.50,Estimated,"Estimated using previous year's AADF on this link",N,6,158,13315,84,2241,192,40,9,88,19,223,570,16369
26410,2015,1,"South West",71,Devon,A379,Major,"A3015 Topsham Road",A3015,294850,90300,50.70280375,-3.49037337,0.80,0.50,Estimated,"Estimated using previous year's AADF on this link",S,30,153,13112,77,2421,253,109,16,61,12,179,631,16393
26411,2015,1,"South West",71,Devon,A38,Major,A380,A379,291335,86000,50.66350206,-3.53886448,1.90,1.18,Counted,"Manual count",N,3,429,31438,127,5887,775,213,80,160,380,410,2018,39898
26411,2015,1,"South West",71,Devon,A38,Major,A380,A379,291335,86000,50.66350206,-3.53886448,1.90,1.18,Counted,"Manual count",S,0,349,29810,110,6430,888,234,53,137,410,345,2067,38765
26412,2015,1,"South West",71,Devon,A38,Major,"B3352 slip road",A383,275885,69771,50.51453412,-3.75193980,4.50,2.80,Counted,"Manual count",E,6,141,15839,93,3618,524,153,38,105,334,243,1398,21088
26412,2015,1,"South West",71,Devon,A38,Major,"B3352 slip road",A383,275885,69771,50.51453412,-3.75193980,4.50,2.80,Counted,"Manual count",W,3,128,15368,86,3765,411,141,36,100,292,285,1266,20613
26421,2015,1,"South West",71,Devon,A39,Major,B3230,A399,260000,140400,51.14569593,-4.00284796,14.70,9.13,Estimated,"Estimated using previous year's AADF on this link",E,4,16,617,4,104,20,5,1,0,1,1,29,769
